,work,composer,date
950,Jenufa,Leoš Janáček,2001-08-04
951,Lady Macbeth of the Mtsensk District,Dmitry Shostakovich,2001-07-31
952,Lady Macbeth of the Mtsensk District,Dmitry Shostakovich,2001-08-04
953,Lady Macbeth of the Mtsensk District,Dmitry Shostakovich,2001-08-22
954,Lady Macbeth of the Mtsensk District,Dmitry Shostakovich,2001-08-25
955,Lady Macbeth of the Mtsensk District,Dmitry Shostakovich,2001-08-30
956,Le nozze di Figaro,Wolfgang A. Mozart,2001-07-25
957,Le nozze di Figaro,Wolfgang A. Mozart,2001-07-28
958,Le nozze di Figaro,Wolfgang A. Mozart,2001-08-02
959,Le nozze di Figaro,Wolfgang A. Mozart,2001-08-06
960,Le nozze di Figaro,Wolfgang A. Mozart,2001-08-11
961,Le nozze di Figaro,Wolfgang A. Mozart,2001-08-13
962,Le nozze di Figaro,Wolfgang A. Mozart,2001-08-16
963,Le nozze di Figaro,Wolfgang A. Mozart,2001-08-18
964,Lohengrin,Richard Wagner,2001-08-05
965,The legend of the invisble city of Kitezh,Nikolai Andreyevich Rimsky-Korsakov,2000-08-24
966,Così fan tutte,Wolfgang A. Mozart,2000-07-29
967,Così fan tutte,Wolfgang A. Mozart,2000-08-01
968,Così fan tutte,Wolfgang A. Mozart,2000-08-04
969,Così fan tutte,Wolfgang A. Mozart,2000-08-07
970,Così fan tutte,Wolfgang A. Mozart,2000-08-10
971,Così fan tutte,Wolfgang A. Mozart,2000-08-14
972,Così fan tutte,Wolfgang A. Mozart,2000-08-17
973,Saul and David,Carl Nielsen,2000-08-05
974,Tristan und Isolde,Richard Wagner,2000-08-05
975,Tristan und Isolde,Richard Wagner,2000-08-08
976,Tristan und Isolde,Richard Wagner,2000-08-12
977,Tristan und Isolde,Richard Wagner,2000-08-15
978,Tristan und Isolde,Richard Wagner,2000-08-19
979,Iphigénie en Tauride,Christoph Willibald Gluck,2000-08-02
980,Iphigénie en Tauride,Christoph Willibald Gluck,2000-08-06
981,Iphigénie en Tauride,Christoph Willibald Gluck,2000-08-09
982,Iphigénie en Tauride,Christoph Willibald Gluck,2000-08-12
983,Iphigénie en Tauride,Christoph Willibald Gluck,2000-08-14
984,Iphigénie en Tauride,Christoph Willibald Gluck,2000-08-17
985,Iphigénie en Tauride,Christoph Willibald Gluck,2000-08-20
986,Iphigénie en Tauride,Christoph Willibald Gluck,2000-08-24
987,Iphigénie en Tauride,Christoph Willibald Gluck,2000-08-26
988,Les Troyens,Hector Berlioz,2000-07-24
989,Les Troyens,Hector Berlioz,2000-07-28
990,Les Troyens,Hector Berlioz,2000-08-01
991,Les Troyens,Hector Berlioz,2000-08-04
992,Les Troyens,Hector Berlioz,2000-08-07
993,Les Troyens,Hector Berlioz,2000-08-11
994,Les Troyens,Hector Berlioz,2000-08-27
995,Les Troyens,Hector Berlioz,2000-08-30
996,La belle Hélène,Jacques Offenbach,2000-08-17
997,La belle Hélène,Jacques Offenbach,2000-08-19
998,La belle Hélène,Jacques Offenbach,2000-08-20
999,La belle Hélène,Jacques Offenbach,2000-08-22
1000,La belle Hélène,Jacques Offenbach,2000-08-23
1001,La belle Hélène,Jacques Offenbach,2000-08-25
1002,La belle Hélène,Jacques Offenbach,2000-08-26
1003,La belle Hélène,Jacques Offenbach,2000-08-28
1004,La belle Hélène,Jacques Offenbach,2000-08-29
1005,L'Amour de loin,Kaija Saariaho,2000-08-15
1006,L'Amour de loin,Kaija Saariaho,2000-08-19
1007,L'Amour de loin,Kaija Saariaho,2000-08-22
1008,L'Amour de loin,Kaija Saariaho,2000-08-27
1009,L'Amour de loin,Kaija Saariaho,2000-08-30
1010,Don Giovanni,Wolfgang A. Mozart,2000-08-09
1011,Don Giovanni,Wolfgang A. Mozart,2000-08-13
1012,Don Giovanni,Wolfgang A. Mozart,2000-08-18
1013,Don Giovanni,Wolfgang A. Mozart,2000-08-21
1014,Don Giovanni,Wolfgang A. Mozart,2000-08-24
1015,Idomeneo,Wolfgang A. Mozart,2000-08-23
1016,Idomeneo,Wolfgang A. Mozart,2000-08-25
1017,Idomeneo,Wolfgang A. Mozart,2000-08-28
1018,Idomeneo,Wolfgang A. Mozart,2000-08-31
1019,Médée,Luigi Cherubini,2000-08-03
1020,Médée,Luigi Cherubini,2000-08-06
1021,The Queen of Spades,Pyotr Ilyich Tchaikovsky,2000-08-16
1022,Chowantschina,Modest Petrovich Mussorgsky,1999-07-29
1023,Don Carlo,Giuseppe Verdi,1999-08-13
1024,Don Carlo,Giuseppe Verdi,1999-08-17
1025,Don Carlo,Giuseppe Verdi,1999-08-20
1026,Don Carlo,Giuseppe Verdi,1999-08-22
1027,Don Carlo,Giuseppe Verdi,1999-08-26
1028,La damnation de Faust,Hector Berlioz,1999-08-19
1029,La damnation de Faust,Hector Berlioz,1999-08-21
1030,La damnation de Faust,Hector Berlioz,1999-08-23
1031,La damnation de Faust,Hector Berlioz,1999-08-25
1032,La damnation de Faust,Hector Berlioz,1999-08-27
1033,La damnation de Faust,Hector Berlioz,1999-08-29
1034,Les Boréades,Jean-Philippe Rameau,1999-07-26
1035,Les Boréades,Jean-Philippe Rameau,1999-07-30
1036,Les Boréades,Jean-Philippe Rameau,1999-08-01
1037,Les Boréades,Jean-Philippe Rameau,1999-08-05
1038,Les Boréades,Jean-Philippe Rameau,1999-08-07
1039,Don Giovanni,Wolfgang A. Mozart,1999-08-05
1040,Don Giovanni,Wolfgang A. Mozart,1999-08-08
1041,Don Giovanni,Wolfgang A. Mozart,1999-08-11
1042,Don Giovanni,Wolfgang A. Mozart,1999-08-15
1043,Don Giovanni,Wolfgang A. Mozart,1999-08-18
1044,Don Giovanni,Wolfgang A. Mozart,1999-08-21
1045,Don Giovanni,Wolfgang A. Mozart,1999-08-24
1046,Don Giovanni,Wolfgang A. Mozart,1999-08-29
1047,Die Zauberflöte,Wolfgang A. Mozart,1999-07-28
1048,Die Zauberflöte,Wolfgang A. Mozart,1999-07-31
1049,Die Zauberflöte,Wolfgang A. Mozart,1999-08-04
1050,Die Zauberflöte,Wolfgang A. Mozart,1999-08-06
1051,Die Zauberflöte,Wolfgang A. Mozart,1999-08-08
1052,Die Zauberflöte,Wolfgang A. Mozart,1999-08-11
1053,Die Zauberflöte,Wolfgang A. Mozart,1999-08-14
1054,Die Zauberflöte,Wolfgang A. Mozart,1999-08-18
1055,Die Zauberflöte,Wolfgang A. Mozart,1999-08-21
1056,Die Zauberflöte,Wolfgang A. Mozart,1999-08-25
1057,Doktor Faust,Ferruccio Busoni,1999-08-01
1058,Doktor Faust,Ferruccio Busoni,1999-08-07
1059,Doktor Faust,Ferruccio Busoni,1999-08-12
1060,Doktor Faust,Ferruccio Busoni,1999-08-19
1061,Doktor Faust,Ferruccio Busoni,1999-08-23
1062,Cronaca del Luogo,Luciano Berio,1999-07-24
1063,Cronaca del Luogo,Luciano Berio,1999-07-27
1064,Cronaca del Luogo,Luciano Berio,1999-07-31
1065,Cronaca del Luogo,Luciano Berio,1999-08-03
1066,Lulu,Alban Berg,1999-08-20
1067,Lulu,Alban Berg,1999-08-22
1068,Lulu,Alban Berg,1999-08-26
1069,Lulu,Alban Berg,1999-08-28
1070,King Roger,Karol Szymanowski,1998-08-23
1071,Aufstieg und Fall der Stadt Mahagonny,Kurt Weill,1998-07-24
1072,Aufstieg und Fall der Stadt Mahagonny,Kurt Weill,1998-07-30
1073,Aufstieg und Fall der Stadt Mahagonny,Kurt Weill,1998-08-05
1074,Aufstieg und Fall der Stadt Mahagonny,Kurt Weill,1998-08-12
1075,Aufstieg und Fall der Stadt Mahagonny,Kurt Weill,1998-08-17
1076,Aufstieg und Fall der Stadt Mahagonny,Kurt Weill,1998-08-25
1077,Parsifal,Richard Wagner,1998-08-03
1078,Parsifal,Richard Wagner,1998-08-06
1079,Parsifal,Richard Wagner,1998-08-08
1080,Káťa Kabanová,Leoš Janáček,1998-07-26
1081,Káťa Kabanová,Leoš Janáček,1998-07-29
1082,Káťa Kabanová,Leoš Janáček,1998-08-01
1083,Káťa Kabanová,Leoš Janáček,1998-08-04
1084,Káťa Kabanová,Leoš Janáček,1998-08-06
1085,Don Carlo,Giuseppe Verdi,1998-08-07
1086,Don Carlo,Giuseppe Verdi,1998-08-10
1087,Don Carlo,Giuseppe Verdi,1998-08-13
1088,Don Carlo,Giuseppe Verdi,1998-08-16
1089,Don Carlo,Giuseppe Verdi,1998-08-18
1090,Don Carlo,Giuseppe Verdi,1998-08-21
1091,Don Carlo,Giuseppe Verdi,1998-08-24
1092,Don Carlo,Giuseppe Verdi,1998-08-30
1093,Saint François d'Assise,Olivier Messiaen,1998-08-16
1094,Saint François d'Assise,Olivier Messiaen,1998-08-19
1095,Saint François d'Assise,Olivier Messiaen,1998-08-22
1096,Saint François d'Assise,Olivier Messiaen,1998-08-24
1097,Saint François d'Assise,Olivier Messiaen,1998-08-28
1098,Saint François d'Assise,Olivier Messiaen,1998-08-30
1099,Le nozze di Figaro,Wolfgang A. Mozart,1998-08-15
1100,Le nozze di Figaro,Wolfgang A. Mozart,1998-08-17
1101,Le nozze di Figaro,Wolfgang A. Mozart,1998-08-20
1102,Le nozze di Figaro,Wolfgang A. Mozart,1998-08-23
1103,Le nozze di Figaro,Wolfgang A. Mozart,1998-08-25
1104,Le nozze di Figaro,Wolfgang A. Mozart,1998-08-27
1105,Le nozze di Figaro,Wolfgang A. Mozart,1998-08-29
1106,Die Entführung aus dem Serail,Wolfgang A. Mozart,1998-07-25
1107,Die Entführung aus dem Serail,Wolfgang A. Mozart,1998-07-28
1108,Die Entführung aus dem Serail,Wolfgang A. Mozart,1998-07-31
1109,Die Entführung aus dem Serail,Wolfgang A. Mozart,1998-08-02
1110,Die Entführung aus dem Serail,Wolfgang A. Mozart,1998-08-07
1111,Die Entführung aus dem Serail,Wolfgang A. Mozart,1998-08-09
1112,Die Entführung aus dem Serail,Wolfgang A. Mozart,1998-08-11
1113,Die Entführung aus dem Serail,Wolfgang A. Mozart,1998-08-14
1114,Die Entführung aus dem Serail,Wolfgang A. Mozart,1998-08-19
1115,Die Entführung aus dem Serail,Wolfgang A. Mozart,1998-08-22
1116,Die Entführung aus dem Serail,Wolfgang A. Mozart,1998-08-26
1117,Die Entführung aus dem Serail,Wolfgang A. Mozart,1998-08-28
1118,Fidelio,Ludwig v. Beethoven,1998-08-11
1119,Fidelio,Ludwig v. Beethoven,1998-08-15
1120,Fidelio,Ludwig v. Beethoven,1998-08-20
1121,Fidelio,Ludwig v. Beethoven,1998-08-23
1122,Fidelio,Ludwig v. Beethoven,1998-08-26
1123,Fidelio,Ludwig v. Beethoven,1998-08-29
1124,La clemenza di Tito,Wolfgang A. Mozart,1997-08-23
1125,La clemenza di Tito,Wolfgang A. Mozart,1997-08-27
1126,La clemenza di Tito,Wolfgang A. Mozart,1997-08-29
1127,La clemenza di Tito,Wolfgang A. Mozart,1997-08-31
1128,Lucio Silla,Wolfgang A. Mozart,1997-08-07
1129,Lucio Silla,Wolfgang A. Mozart,1997-08-09
1130,Lucio Silla,Wolfgang A. Mozart,1997-08-12
1131,Lucio Silla,Wolfgang A. Mozart,1997-08-15
1132,Die Entführung aus dem Serail,Wolfgang A. Mozart,1997-07-26
1133,Die Entführung aus dem Serail,Wolfgang A. Mozart,1997-07-30
1134,Die Entführung aus dem Serail,Wolfgang A. Mozart,1997-08-04
1135,Die Entführung aus dem Serail,Wolfgang A. Mozart,1997-08-06
1136,Die Entführung aus dem Serail,Wolfgang A. Mozart,1997-08-11
1137,Die Entführung aus dem Serail,Wolfgang A. Mozart,1997-08-14
1138,Die Entführung aus dem Serail,Wolfgang A. Mozart,1997-08-17
1139,Die Entführung aus dem Serail,Wolfgang A. Mozart,1997-08-19
1140,Die Entführung aus dem Serail,Wolfgang A. Mozart,1997-08-22
1141,Die Entführung aus dem Serail,Wolfgang A. Mozart,1997-08-25
1142,Die Entführung aus dem Serail,Wolfgang A. Mozart,1997-08-28
1143,Le Grand Macabre,György Ligeti,1997-07-28
1144,Le Grand Macabre,György Ligeti,1997-08-05
1145,Le Grand Macabre,György Ligeti,1997-08-13
1146,Le Grand Macabre,György Ligeti,1997-08-20
1147,Boris Godunow,Modest Petrovich Mussorgsky,1997-08-03
1148,Boris Godunow,Modest Petrovich Mussorgsky,1997-08-09
1149,Boris Godunow,Modest Petrovich Mussorgsky,1997-08-12
1150,Boris Godunow,Modest Petrovich Mussorgsky,1997-08-21
1151,Boris Godunow,Modest Petrovich Mussorgsky,1997-08-25
1152,Boris Godunow,Modest Petrovich Mussorgsky,1997-08-30
1153,"Mitridate, re di Ponto",Wolfgang A. Mozart,1997-07-20
1154,"Mitridate, re di Ponto",Wolfgang A. Mozart,1997-07-23
1155,"Mitridate, re di Ponto",Wolfgang A. Mozart,1997-07-27
1156,"Mitridate, re di Ponto",Wolfgang A. Mozart,1997-07-29
1157,Die Entführung aus dem Serail digital version,Wolfgang A. Mozart,1997-07-23
1158,Die Entführung aus dem Serail digital version,Wolfgang A. Mozart,1997-07-25
1159,Die Entführung aus dem Serail digital version,Wolfgang A. Mozart,1997-07-28
1160,Die Entführung aus dem Serail digital version,Wolfgang A. Mozart,1997-07-31
1161,Die Entführung aus dem Serail digital version,Wolfgang A. Mozart,1997-08-02
1162,Die Entführung aus dem Serail digital version,Wolfgang A. Mozart,1997-08-04
1163,Die Entführung aus dem Serail digital version,Wolfgang A. Mozart,1997-08-06
1164,Die Entführung aus dem Serail digital version,Wolfgang A. Mozart,1997-08-20
1165,Die Entführung aus dem Serail digital version,Wolfgang A. Mozart,1997-08-23
1166,Die Entführung aus dem Serail digital version,Wolfgang A. Mozart,1997-08-25
1167,Die Entführung aus dem Serail digital version,Wolfgang A. Mozart,1997-08-27
1168,Pelléas et Mélisande,Claude Debussy,1997-07-21
1169,Pelléas et Mélisande,Claude Debussy,1997-08-02
1170,Pelléas et Mélisande,Claude Debussy,1997-08-10
1171,Pelléas et Mélisande,Claude Debussy,1997-08-18
1172,Pelléas et Mélisande,Claude Debussy,1997-08-23
1173,Die Zauberflöte,Wolfgang A. Mozart,1997-07-30
1174,Die Zauberflöte,Wolfgang A. Mozart,1997-08-02
1175,Die Zauberflöte,Wolfgang A. Mozart,1997-08-06
1176,Die Zauberflöte,Wolfgang A. Mozart,1997-08-08
1177,Die Zauberflöte,Wolfgang A. Mozart,1997-08-10
1178,Die Zauberflöte,Wolfgang A. Mozart,1997-08-13
1179,Die Zauberflöte,Wolfgang A. Mozart,1997-08-16
1180,Die Zauberflöte,Wolfgang A. Mozart,1997-08-18
1181,Die Zauberflöte,Wolfgang A. Mozart,1997-08-20
1182,Die Zauberflöte,Wolfgang A. Mozart,1997-08-24
1183,Die Zauberflöte,Wolfgang A. Mozart,1997-08-26
1184,Die Zauberflöte,Wolfgang A. Mozart,1997-08-28
1185,Wozzeck,Alban Berg,1997-08-11
1186,Wozzeck,Alban Berg,1997-08-15
1187,Wozzeck,Alban Berg,1997-08-19
1188,Wozzeck,Alban Berg,1997-08-22
1189,Le nozze di Figaro,Wolfgang A. Mozart,1996-08-13
1190,Le nozze di Figaro,Wolfgang A. Mozart,1996-08-16
1191,Le nozze di Figaro,Wolfgang A. Mozart,1996-08-18
1192,Le nozze di Figaro,Wolfgang A. Mozart,1996-08-21
1193,Le nozze di Figaro,Wolfgang A. Mozart,1996-08-23
1194,Le nozze di Figaro,Wolfgang A. Mozart,1996-08-25
1195,Le nozze di Figaro,Wolfgang A. Mozart,1996-08-28
1196,Le nozze di Figaro,Wolfgang A. Mozart,1996-08-30
1197,Don Giovanni,Wolfgang A. Mozart,1996-07-27
1198,Don Giovanni,Wolfgang A. Mozart,1996-07-31
1199,Don Giovanni,Wolfgang A. Mozart,1996-08-02
1200,Don Giovanni,Wolfgang A. Mozart,1996-08-06
1201,Don Giovanni,Wolfgang A. Mozart,1996-08-09
1202,Don Giovanni,Wolfgang A. Mozart,1996-08-12
1203,The Rake's Progress,Igor Stravinsky,1996-07-22
1204,The Rake's Progress,Igor Stravinsky,1996-07-27
1205,The Rake's Progress,Igor Stravinsky,1996-07-30
1206,The Rake's Progress,Igor Stravinsky,1996-08-01
1207,The Rake's Progress,Igor Stravinsky,1996-08-04
1208,Fidelio,Ludwig v. Beethoven,1996-08-10
1209,Fidelio,Ludwig v. Beethoven,1996-08-14
1210,Fidelio,Ludwig v. Beethoven,1996-08-17
1211,Fidelio,Ludwig v. Beethoven,1996-08-20
1212,Fidelio,Ludwig v. Beethoven,1996-08-24
1213,Fidelio,Ludwig v. Beethoven,1996-08-27
1214,Fidelio,Ludwig v. Beethoven,1996-08-29
1215,Elektra,Richard Strauss,1996-08-01
1216,Elektra,Richard Strauss,1996-08-05
1217,Elektra,Richard Strauss,1996-08-08
1218,Elektra,Richard Strauss,1996-08-15
1219,Elektra,Richard Strauss,1996-08-22
1220,Elektra,Richard Strauss,1996-08-25
1221,Pierrot Lunaire,Arnold Schoenberg / Olivier Messiaen,1996-08-11
1222,Pierrot Lunaire,Arnold Schoenberg / Olivier Messiaen,1996-08-13
1223,Pierrot Lunaire,Arnold Schoenberg / Olivier Messiaen,1996-08-15
1224,Pierrot Lunaire,Arnold Schoenberg / Olivier Messiaen,1996-08-17
1225,Pierrot Lunaire,Arnold Schoenberg / Olivier Messiaen,1996-08-19
1226,Pierrot Lunaire,Arnold Schoenberg / Olivier Messiaen,1996-08-21
1227,Pierrot Lunaire,Arnold Schoenberg / Olivier Messiaen,1996-08-24
1228,Pierrot Lunaire,Arnold Schoenberg / Olivier Messiaen,1996-08-29
1229,Oberon,Carl Maria von Weber,1996-07-25
1230,Oberon,Carl Maria von Weber,1996-07-28
1231,Oberon,Carl Maria von Weber,1996-07-31
1232,Oberon,Carl Maria von Weber,1996-08-02
1233,Oberon,Carl Maria von Weber,1996-08-06
1234,Moses und Aron,Arnold Schoenberg,1996-08-26
1235,Moses und Aron,Arnold Schoenberg,1996-08-28
1236,Moses und Aron,Arnold Schoenberg,1996-08-31
1237,Leonore,Ludwig v. Beethoven,1996-08-22
1238,Leonore,Ludwig v. Beethoven,1996-08-26
1239,Le nozze di Figaro,Wolfgang A. Mozart,1995-07-23
1240,Le nozze di Figaro,Wolfgang A. Mozart,1995-07-26
1241,Le nozze di Figaro,Wolfgang A. Mozart,1995-07-29
1242,Le nozze di Figaro,Wolfgang A. Mozart,1995-07-31
1243,Le nozze di Figaro,Wolfgang A. Mozart,1995-08-03
1244,Le nozze di Figaro,Wolfgang A. Mozart,1995-08-05
1245,Le nozze di Figaro,Wolfgang A. Mozart,1995-08-07
1246,Don Giovanni,Wolfgang A. Mozart,1995-08-14
1247,Don Giovanni,Wolfgang A. Mozart,1995-08-17
1248,Don Giovanni,Wolfgang A. Mozart,1995-08-19
1249,Don Giovanni,Wolfgang A. Mozart,1995-08-21
1250,Don Giovanni,Wolfgang A. Mozart,1995-08-23
1251,Bluebeard's Castle,Béla Bartók,1995-08-24
1252,Bluebeard's Castle,Béla Bartók,1995-08-27
1253,Bluebeard's Castle,Béla Bartók,1995-08-30
1254,La Traviata,Giuseppe Verdi,1995-08-05
1255,La Traviata,Giuseppe Verdi,1995-08-08
1256,La Traviata,Giuseppe Verdi,1995-08-12
1257,La Traviata,Giuseppe Verdi,1995-08-18
1258,La Traviata,Giuseppe Verdi,1995-08-20
1259,La Traviata,Giuseppe Verdi,1995-08-22
1260,La Traviata,Giuseppe Verdi,1995-08-25
1261,La Traviata,Giuseppe Verdi,1995-08-26
1262,La Traviata,Giuseppe Verdi,1995-08-29
1263,Erwartung,Arnold Schoenberg,1995-08-24
1264,Erwartung,Arnold Schoenberg,1995-08-27
1265,Erwartung,Arnold Schoenberg,1995-08-30
1266,Der Rosenkavalier,Richard Strauss,1995-07-30
1267,Der Rosenkavalier,Richard Strauss,1995-08-04
1268,Der Rosenkavalier,Richard Strauss,1995-08-06
1269,Der Rosenkavalier,Richard Strauss,1995-08-10
1270,Der Rosenkavalier,Richard Strauss,1995-08-13
1271,Der Rosenkavalier,Richard Strauss,1995-08-15
1272,Lulu,Alban Berg,1995-08-20
1273,Lulu,Alban Berg,1995-08-23
1274,Lulu,Alban Berg,1995-08-26
1275,Lulu,Alban Berg,1995-08-28
1276,L'histoire du soldat,Igor Stravinsky,1994-07-29
1277,L'histoire du soldat,Igor Stravinsky,1994-07-25
1278,L'histoire du soldat,Igor Stravinsky,1994-07-31
1279,L'histoire du soldat,Igor Stravinsky,1994-08-04
1280,L'histoire du soldat,Igor Stravinsky,1994-08-05
1281,L'histoire du soldat,Igor Stravinsky,1994-08-06
1282,L'histoire du soldat,Igor Stravinsky,1994-08-17
1283,L'histoire du soldat,Igor Stravinsky,1994-08-18
1284,L'histoire du soldat,Igor Stravinsky,1994-08-19
1285,L'histoire du soldat,Igor Stravinsky,1994-08-27
1286,L'histoire du soldat,Igor Stravinsky,1994-08-28
1287,The Rake's Progress,Igor Stravinsky,1994-07-27
1288,The Rake's Progress,Igor Stravinsky,1994-07-30
1289,The Rake's Progress,Igor Stravinsky,1994-08-01
1290,The Rake's Progress,Igor Stravinsky,1994-08-04
1291,The Rake's Progress,Igor Stravinsky,1994-08-06
1292,La Clemenza di Tito,Wolfgang A. Mozart,1994-08-16
1293,La Clemenza di Tito,Wolfgang A. Mozart,1994-08-19
1294,La Clemenza di Tito,Wolfgang A. Mozart,1994-08-21
1295,La Clemenza di Tito,Wolfgang A. Mozart,1994-08-24
1296,La Clemenza di Tito,Wolfgang A. Mozart,1994-08-26
1297,La Clemenza di Tito,Wolfgang A. Mozart,1994-08-29
1298,Le Rossignol / La voix humaine,,1994-08-20
1299,Don Giovanni,Wolfgang A. Mozart,1994-07-28
1300,Don Giovanni,Wolfgang A. Mozart,1994-07-30
1301,Don Giovanni,Wolfgang A. Mozart,1994-08-03
1302,Don Giovanni,Wolfgang A. Mozart,1994-08-11
1303,Don Giovanni,Wolfgang A. Mozart,1994-08-15
1304,Don Giovanni,Wolfgang A. Mozart,1994-08-19
1305,Don Giovanni,Wolfgang A. Mozart,1994-08-24
1306,Don Giovanni,Wolfgang A. Mozart,1994-08-26
1307,Oedipus Rex / Psalmen-Sinfonie,Igor Stravinsky,1994-08-22
1308,Oedipus Rex / Psalmen-Sinfonie,Igor Stravinsky,1994-08-27
1309,Oedipus Rex / Psalmen-Sinfonie,Igor Stravinsky,1994-08-30
1310,Boris Godunow,Modest Petrovich Mussorgsky,1994-08-07
1311,Boris Godunow,Modest Petrovich Mussorgsky,1994-08-09
1312,Boris Godunow,Modest Petrovich Mussorgsky,1994-08-12
1313,Boris Godunow,Modest Petrovich Mussorgsky,1994-08-14
1314,Boris Godunow,Modest Petrovich Mussorgsky,1994-08-18
1315,Boris Godunow,Modest Petrovich Mussorgsky,1994-08-20
1316,Boris Godunow,Modest Petrovich Mussorgsky,1994-08-25
1317,Ombra felice,Wolfgang A. Mozart,1994-08-07
1318,Ombra felice,Wolfgang A. Mozart,1994-08-09
1319,Ombra felice,Wolfgang A. Mozart,1994-08-12
1320,Ombra felice,Wolfgang A. Mozart,1994-08-15
1321,Ombra felice,Wolfgang A. Mozart,1994-08-17
1322,Ombra felice,Wolfgang A. Mozart,1994-08-20
1323,Ombra felice,Wolfgang A. Mozart,1994-08-23
1324,L'Incoronazione di Poppea,Claudio Monteverdi,1993-07-24
1325,L'Incoronazione di Poppea,Claudio Monteverdi,1993-07-26
1326,L'Incoronazione di Poppea,Claudio Monteverdi,1993-07-31
1327,L'Incoronazione di Poppea,Claudio Monteverdi,1993-08-04
1328,L'Incoronazione di Poppea,Claudio Monteverdi,1993-08-07
1329,L'Incoronazione di Poppea,Claudio Monteverdi,1993-08-11
1330,L'Incoronazione di Poppea,Claudio Monteverdi,1993-08-18
1331,Falstaff,Giuseppe Verdi,1993-08-10
1332,Falstaff,Giuseppe Verdi,1993-08-14
1333,Falstaff,Giuseppe Verdi,1993-08-17
1334,Falstaff,Giuseppe Verdi,1993-08-20
1335,Falstaff,Giuseppe Verdi,1993-08-22
1336,Falstaff,Giuseppe Verdi,1993-08-30
1337,Lucio Silla,Wolfgang A. Mozart,1993-08-25
1338,Lucio Silla,Wolfgang A. Mozart,1993-08-28
1339,Lucio Silla,Wolfgang A. Mozart,1993-08-30
1340,Die Zauberflöte,Wolfgang A. Mozart,1993-08-01
1341,Die Zauberflöte,Wolfgang A. Mozart,1993-08-06
1342,Die Zauberflöte,Wolfgang A. Mozart,1993-08-08
1343,Die Zauberflöte,Wolfgang A. Mozart,1993-08-19
1344,Die Zauberflöte,Wolfgang A. Mozart,1993-08-23
1345,Die Zauberflöte,Wolfgang A. Mozart,1993-08-26
1346,Die Zauberflöte,Wolfgang A. Mozart,1993-08-29
1347,L'Orfeo,Claudio Monteverdi,1993-07-27
1348,L'Orfeo,Claudio Monteverdi,1993-07-30
1349,L'Orfeo,Claudio Monteverdi,1993-08-03
1350,L'Orfeo,Claudio Monteverdi,1993-08-05
1351,L'Orfeo,Claudio Monteverdi,1993-08-09
1352,L'Orfeo,Claudio Monteverdi,1993-08-11
1353,L'Orfeo,Claudio Monteverdi,1993-08-17
1354,L'Orfeo,Claudio Monteverdi,1993-08-22
1355,L'Orfeo,Claudio Monteverdi,1993-08-24
1356,L'Orfeo,Claudio Monteverdi,1993-08-26
1357,Così fan tutte,Wolfgang A. Mozart,1993-07-29
1358,Così fan tutte,Wolfgang A. Mozart,1993-07-31
1359,Così fan tutte,Wolfgang A. Mozart,1993-08-03
1360,Così fan tutte,Wolfgang A. Mozart,1993-08-05
1361,Così fan tutte,Wolfgang A. Mozart,1993-08-07
1362,Ulisse,Luigi Dallapiccola,1993-08-19
1363,Ulisse,Luigi Dallapiccola,1993-08-22
1364,Salome,Richard Strauss,1993-08-13
1365,Salome,Richard Strauss,1993-08-15
1366,Salome,Richard Strauss,1993-08-18
1367,Salome,Richard Strauss,1992-08-20
1368,Salome,Richard Strauss,1992-08-23
1369,Salome,Richard Strauss,1992-08-25
1370,Salome,Richard Strauss,1992-08-27
1371,Salome,Richard Strauss,1992-08-30
1372,Le nozze di Figaro,Wolfgang A. Mozart,1992-08-14
1373,Le nozze di Figaro,Wolfgang A. Mozart,1992-08-17
1374,Le nozze di Figaro,Wolfgang A. Mozart,1992-08-19
1375,Le nozze di Figaro,Wolfgang A. Mozart,1992-08-25
1376,Le nozze di Figaro,Wolfgang A. Mozart,1992-08-29
1377,Tancredi,Gioachino Rossini,1992-08-22
1378,Tancredi,Gioachino Rossini,1992-08-26
1379,From the House of the Dead,Leoš Janáček,1992-07-30
1380,From the House of the Dead,Leoš Janáček,1992-08-04
1381,From the House of the Dead,Leoš Janáček,1992-08-10
1382,From the House of the Dead,Leoš Janáček,1992-08-21
1383,Die Frau ohne Schatten,Richard Strauss,1992-08-05
1384,Die Frau ohne Schatten,Richard Strauss,1992-08-08
1385,Die Frau ohne Schatten,Richard Strauss,1992-08-11
1386,Die Frau ohne Schatten,Richard Strauss,1992-08-18
1387,Die Frau ohne Schatten,Richard Strauss,1992-08-26
1388,La clemenza di Tito,Wolfgang A. Mozart,1992-07-27
1389,La clemenza di Tito,Wolfgang A. Mozart,1992-07-29
1390,La clemenza di Tito,Wolfgang A. Mozart,1992-08-01
1391,La clemenza di Tito,Wolfgang A. Mozart,1992-08-06
1392,La clemenza di Tito,Wolfgang A. Mozart,1992-08-09
1393,Saint François d'Assise,Olivier Messiaen,1992-08-17
1394,Saint François d'Assise,Olivier Messiaen,1992-08-21
1395,Saint François d'Assise,Olivier Messiaen,1992-08-25
1396,Saint François d'Assise,Olivier Messiaen,1992-08-28
1397,La finta giardiniera,Wolfgang A. Mozart,1992-08-18
1398,La finta giardiniera,Wolfgang A. Mozart,1992-08-20
1399,La finta giardiniera,Wolfgang A. Mozart,1992-08-24
