,country,city,composer,work,venue,dates,dates_url
9086,Germany,Leipzig,Humperdinck,Hansel und Gretel,Oper Leipzig,"10(m), 12(m), 21(m) December 2017",https://theoperacritic.com/scripts/ScheduleDetails.php?schedule=lpzhansel1217
9087,Germany,Berlin,Mozart,Le nozze di Figaro,Deutsche Oper Berlin,"10, 15, 21, 28 December 2017",https://theoperacritic.com/scripts/ScheduleDetails.php?schedule=dobfigaro1217
9088,Germany,Weimar,Kassel,Der Bärbeiß. Herrlich miese Tage,Nationaltheater Weimar,"12(m), 19(m) December 2017, 9(m) January, 28(m) February 2018, 26(m) December 2107",https://theoperacritic.com/scripts/ScheduleDetails.php?schedule=weibarbei1217
9089,Germany,Leipzig,Puccini,Madama Butterfly,Oper Leipzig,"12 December 2017, 28 January, 6 February, 18 March 2018",https://theoperacritic.com/scripts/ScheduleDetails.php?schedule=lpzbutter1217
9090,Germany,Weimar,Loewe,My Fair Lady,Nationaltheater Weimar,"14, 30 December 2017, 6, 18 January 2018",https://theoperacritic.com/scripts/ScheduleDetails.php?schedule=weimyfair1217
9091,Germany,Munich,Various,Priscilla - Queen of the Desert,Staatstheater am Gärtnerplatz,"14, 16, 19, 21, 22, 31 December 2017, 5, 6, 13, 14 January, 1, 2, 17, 18 February, 13, 14, 17 March, 11, 12 April 2018",https://theoperacritic.com/scripts/ScheduleDetails.php?schedule=grtprisci1217
9092,Germany,Munich,Humperdinck,Hansel und Gretel,Bavarian State Opera,"14, 16, 21(m), 21 December 2017",https://theoperacritic.com/scripts/ScheduleDetails.php?schedule=bsohansel1217
9093,Germany,Bielefeld,Murta,Das Molekül,Theater Bielefeld,"14, 16 December 2017, 20 March 2018",https://theoperacritic.com/scripts/ScheduleDetails.php?schedule=biedasmol1217
9094,Germany,Mannheim,Verdi,Aida,Nationaltheater Mannheim,"14, 22 December 2017, 4, 24, 27 January, 4, 10 February 2018",https://theoperacritic.com/scripts/ScheduleDetails.php?schedule=mhmaida1217
9095,Germany,Düsseldorf,Donizetti,Maria Stuarda,Deutsche Oper am Rhein,"15, 20, 23, 28 December 2017, 5, 11, 14(m) January, 30 May, 8, 16 June 2018 (Duisburg)",https://theoperacritic.com/scripts/ScheduleDetails.php?schedule=dusmaria1217
9096,Germany,Berlin,Mozart,Die Zauberflöte,Komische Oper Berlin,"15, 18, 20, 26 December 2017, 5, 14(m), 14, 20 January 2018",https://theoperacritic.com/scripts/ScheduleDetails.php?schedule=komzauber1217
9097,Germany,Rostock,Goggin,Non(n)sens,Volkstheater Rostock,"15, 22 December 2017, 1, 2 February 2018",https://theoperacritic.com/scripts/ScheduleDetails.php?schedule=rsknonnse1217
9098,Germany,Kassel,Humperdinck,Hansel und Gretel,Staatstheater Kassel,"15, 23, 30 December 2017, 6 January 2018",https://theoperacritic.com/scripts/ScheduleDetails.php?schedule=kslhansel1217
9099,Germany,Karlsruhe,"Straus, O",Die lustigen Nibelungen,Badisches Staatstheater Karlsruhe,"15, 19, 30 December 2017, 4, 11, 25 January, 2 February, 24 March, 8, 27 April, 13, 29 May, 6, 22 June, 21 July 2018",https://theoperacritic.com/scripts/ScheduleDetails.php?schedule=karlusnib1217
9100,Germany,Bremen,Mozart,Die Zauberflöte,Theater Bremen,"16, 23, 30 December 2017, 19 January, 23 February, 3 March, 1 April 2018",https://theoperacritic.com/scripts/ScheduleDetails.php?schedule=brmzauber1217
9101,Germany,Erfurt,Lehar,Die Lustige Witwe,Theater Erfurt,"16, 30, 31 December 2017, 6, 17, 26 January, 2, 18, 25(m) February, 9, 23 March 2018",https://theoperacritic.com/scripts/ScheduleDetails.php?schedule=erfwidow1217
