,genre,name,uri,composer,year,country
19971,Opera,Lisuart und Dariolette,/catalog/10114305,Johann Adam Hiller,1766,Germany
19972,Opera,Liswenna (Le démon de la nuit),/catalog/10126683,Jacob Rosenhain,1841,France
19973,Opera,Litauische Claviere,/catalog/10116750,Rainer Kunad,1976,Germany
19974,Opera,I litiganti senza lite,/catalog/10101281,Mario Aspa,1831,Italy
19975,Opera,Un lit а la cantine,/catalog/10108541,Émile Duranthon,1892,France
19976,Opera,Little Billy,/catalog/10114834,Michael Hurd,1964,United Kingdom
19977,Opera,Little Black Sambo,/catalog/19961567,Shirley Graham Du Bois,1938,United States
19978,Opera,The Little Blue One,/catalog/19962629,Dominick DiOrio,2014,United States
19979,Opera,The Little Café,/catalog/10105190,[Félix Marie Henri Tilkin] Ivan Caryll,1913,United States
19980,Opera,Little Carmen,/catalog/10115141,[Edward Belville] Edward Jakobowski,1884,United Kingdom
19981,Opera,Little Christopher Columbus,/catalog/10105191,[Félix Marie Henri Tilkin] Ivan Caryll,1893,United Kingdom
19982,Opera,The Little Corporal,/catalog/10108896,Ludwig Engländer,1898,United States
19983,Opera,The Little Cricket,/catalog/10129454,Edward Solomon,1884,United Kingdom
19984,Opera,The Little Duchess,/catalog/10106402,Frank Congden,1897,United Kingdom
19985,Opera,A Little Girl Dreams of Taking the Veil,/catalog/19960044,Erling Wold,1995,United States
19986,Opera,Little Jap,/catalog/10119729,Édouard Mathé,1907,France
19987,Opera,Little Jo,/catalog/10126340,John Donald Robb,1950,United States
19988,Opera,Little Lord,/catalog/19961568,Steven Markwick,2011,Poland
19989,Opera,A Little Madness in the Spring,/catalog/19960045,António Pinho Vargas,2006,Portugal
19990,Opera,The Little Match Girl,/catalog/19962630,Gary Bachlund,2001,United States
19991,Opera,The Little Match Girl,/catalog/10113836,Henry Bryan Hays,1977,United States
19992,Opera,The Little Mermaid,/catalog/10103933,Anne Boyd,1985,Australia
19993,Opera,The Little Mermaid,/catalog/10115293,Harold V. Johnson,1977,United States
19994,Opera,Little Nemo,/catalog/20100370,David Chaillou,2017,France
19995,Opera,Little Nemo in Slumberland,/catalog/20100002,Daron Hagen,2012,United States
19996,Opera,The Little Prince,/catalog/19962631,Rachel Portman,2003,United States
19997,Opera,The Little Princess,/catalog/10102822,Kay Bethea,1968,United States
19998,Opera,Little Redinka,/catalog/19961570,Michael Easton,1991,Australia
19999,Opera,Little Red Riding Hood,/catalog/19961569,Mary a'Beckett,1842,United Kingdom
20000,Opera,Little Red Riding Hood,/catalog/10101772,Seymour Barab,1962,United States
20001,Opera,Little Robinson Crusoe,/catalog/10118623,Gustave Luders,1895,United States
20002,Opera,The Little Sweep,/catalog/10104153,Benjamin Britten,1949,United Kingdom
20003,Opera,The Little Sweep (Let's Make an Opera!),/catalog/20100433,Benjamin Britten,1949,United Kingdom
20004,Opera,The Little Thieves of Bethlehem,/catalog/19962632,Paul Stuart,1997,United States
20005,Opera,The Little Tycoon,/catalog/10129588,Willard Spenser,1886,United States
20006,Opera,The Little Whopper,/catalog/10110579,Rudolf Friml,1919,United States
20007,Opera,Little Women,/catalog/19961571,Mark Adamo,1998,United States
20008,Opera,Little Women,/catalog/10109770,Ben Finn,1967,United States
20009,Opera,Little Women,/catalog/10110483,Eleanor Everest Freer,1934,United States
20010,Opera,I lituani,/catalog/10124751,Amilcare Ponchielli,1874,Italy
20011,Opera,Litumlei,/catalog/10126649,Sepp Rosegger,1914,Austria
20012,Opera,Liutprando,/catalog/10106380,Antonio Condorelli,1842,Italy
20013,Opera,Liva,/catalog/10120452,Joseph van der Meulen,1902,Belgium
20014,Opera,Livia,/catalog/10104663,Antonio Caldara,1731,Austria
20015,Opera,Livia,/catalog/10130935,Toni Thoms,1938,Germany
20016,Opera,Livia Claudia vestale,/catalog/10106396,Nicola Conforto,1755,Italy
20017,Opera,Livia Quintilla,/catalog/10122229,Zygmunt Noskowski,1898,Ukraine
20018,Opera,Livietta e Tracollo,/catalog/10123745,Giovanni Battista Pergolesi,1734,Italy
20019,Opera,Livläkarens besök (The Visit of the Royal Physician),/catalog/19961572,Bo Holten,2009,Denmark
20020,Opera,Le livre des destins,/catalog/10102902,Francesco Bianchi,1806,France
20021,Opera,L'élixir de Maître Eloi ...?,/catalog/10111558,Georges George,1919,France
20022,Opera,L'élixir du Révérend Père Gaucher,/catalog/10131065,Henri Tomasi,1964,France
20023,Opera,Lizbeth,/catalog/10100329,Thomas Albert,1976,United States
20024,Opera,Lizinka,/catalog/10133309,Ivan Zajc,1878,Croatia
20025,Opera,Lizistrata 75,/catalog/10103939,Darijan Božič,1980,Slovenia
20026,Opera,Lizzie Borden,/catalog/10102179,Jack Beeson,1965,United States
20027,Opera,Lizzie Strotter,/catalog/10115584,Martin Kalmanoff,1959,United States
20028,Opera,Ljubav Don Perlimplina,/catalog/10102206,Miro Belamarić,1975,Croatia
20029,Opera,Ljubav i zloba (Love and Malice),/catalog/10118223,Vatroslav Lisinski,1846,Croatia
20030,Opera,Ljubezen kapital (Love Capital),/catalog/19961573,Jani Golob,2012,Slovenia
20031,Opera,Élőképek,/catalog/19960791,László Sáry,1997,Hungary
20032,Opera,La llama,/catalog/10131539,José Maria Usandizaga,1918,Spain
20033,Opera,La Llar,/catalog/10101958,Salvador Bartolí,1908,Spain
20034,Opera,Lámpaláz,/catalog/10126926,Kálmán Rozsnyai,1931,Hungary
20035,Opera,Das ländliche Fest,/catalog/10128324,Johann Philipp Samuel Schmidt,1798,Russia
20036,Opera,"Den långa, långa resan (The Long, Long Journey)",/catalog/20100419,Johan Ramström,2017,Sweden
20037,Opera,Lænker,/catalog/20100349,Svend Hvidtfeldt Nielsen,2016,Denmark
20038,Opera,The Loafer and the Loaf,/catalog/10106067,Henry Leland Clarke,1954,United States
20039,Opera,La loba negra,/catalog/19961415,Francisco F. Feliciano,1985,Philippines
20040,Opera,Lobetanz,/catalog/10130956,Ludwig Thuille,1898,Germany
20041,Opera,Lobzowianie,/catalog/10130272,Peter Studzinski,1850,Poland
20042,Opera,Léocadie,/catalog/10101378,Daniel-François-Esprit Auber,1824,France
20043,Opera,La locanda,/catalog/10111379,Giuseppe Gazzaniga,1771,Italy
20044,Opera,La locanda,/catalog/10123021,Giovanni Paisiello,1791,United Kingdom
20045,Opera,La locanda dell'amore,/catalog/10109305,Giuseppe Farinelli,1805,Italy
20046,Opera,Locanda gratis,/catalog/10100284,Giulio Alary,1867,France
20047,Opera,La locanda in scompiglio,/catalog/10105143,Luigi Caruso,1780,Italy
20048,Opera,La locandiera,/catalog/10101457,Pietro Auletta,1738,Italy
20049,Opera,La locandiera,/catalog/10101987,Francesco Basili,1789,Italy
20050,Opera,La locandiera,/catalog/10117129,Alessandro La Motte,1798,Italy
20051,Opera,La locandiera,/catalog/10119964,Simon Mayr,1800,Italy
20052,Opera,La locandiera,/catalog/10123838,Mario Persico,1941,Italy
20053,Opera,La locandiera,/catalog/10127128,Ferdinando Rutini,1800,Italy
20054,Opera,La locandiera,/catalog/10127440,Antonio Salieri,1773,Austria
20055,Opera,La locandiera,/catalog/10131544,Emilio Usiglio,1861,Italy
20056,Opera,La locandiera astuta,/catalog/10105144,Luigi Caruso,1792,Italy
20057,Opera,La locandiera astuta,/catalog/10105390,Giovanni Cavi,1776,Italy
20058,Opera,La locandiera di spirito,/catalog/10100216,Salvatore Agnelli,1839,Italy
20059,Opera,La locandiera di spirito,/catalog/10124195,Niccolò Piccinni,1768,Italy
20060,Opera,"La locandiera, o sia Da ultimo è bel tempo",/catalog/10121928,Michele Neri-Bondi,1786,Italy
20061,Opera,Il locandiere conzonato,/catalog/10121646,Gaetano Muratori,1840,Italy
20062,Opera,Il locandiere deluso (Il locandiere burlato),/catalog/10127129,Ferdinando Rutini,1794,Italy
20063,Opera,Le locataire,/catalog/10111302,Pierre Gaveaux,1800,France
20064,Opera,Le locataire,/catalog/10121677,Natale Nicola Mussini,1800,Germany
20065,Opera,Das Loch in der Mauer,/catalog/10115727,Ferdinand Kauer,1804,Austria
20066,Opera,Das Loch in der Mauer,/catalog/10129617,Stanislaus Spindler,1810,France
20067,Opera,Lochinvar,/catalog/10115870,Robert Kelly,1887,Italy
20068,Opera,Locked In,/catalog/10104696,Alfred James Caldicott,1889,United Kingdom
20069,Opera,Die lockende Flamme,/catalog/10116773,Eduard Künneke,1933,Germany
20070,Opera,Der Lockvogel,/catalog/10101233,Leo Ascher,1912,Germany
20071,Opera,Un loco no hace un ciento,/catalog/10106864,Stefano Cristiani,1817,Cuba
20072,Opera,"De locura, amor... y muerte",/catalog/19960522,Carlos Escalante Macaya,1995,
20073,Opera,The Lodge of Shadows,/catalog/10100174,Samuel Adler,1988,United States
20074,Opera,The Lodger,/catalog/10130680,Phyllis Tate,1960,United Kingdom
20075,Opera,Lodoiska,/catalog/10102508,[Aron Wolf] Anton Berlijn,1840,Netherlands
20076,Opera,La Lodoiska,/catalog/10105145,Luigi Caruso,1798,Italy
20077,Opera,Lodoiska,/catalog/10116616,Rodolphe Kreutzer,1791,France
20078,Opera,La Lodoiska,/catalog/10119965,Simon Mayr,1796,Italy
20079,Opera,Lodoiska,/catalog/10122894,Ferdinando Paer,1804,Italy
20080,Opera,Lodoiska,/catalog/10126853,Louis Roth,1880,Austria
20081,Opera,Lodoiska,/catalog/10130064,Stephen Storace,1794,United Kingdom
20082,Opera,Lodoletta,/catalog/10119576,Pietro Mascagni,1917,Italy
20083,Opera,Lodoïska,/catalog/10105723,Luigi Cherubini,1791,France
20084,Opera,Lodoïska,/catalog/10106943,Alessandro Curmi,1845,United Kingdom
20085,Opera,Lodovico Pio,/catalog/10109156,Giuseppe Fabbrini,1687,Italy
20086,Opera,Lodoviska,/catalog/10104396,Vincenzo Bugeja,1832,Malta
20087,Opera,The Logan Rock,/catalog/10113123,Inglis Gundry,1956,United Kingdom
20088,Opera,L'éloge de la folie,/catalog/10131066,Henri Tomasi,1967,France
20089,Opera,"L'éloge de la vertu, ou Le tribut des coeurs",/catalog/10132152,Ignaz Vitzthumb,1761,Belgium
20090,Opera,La loge d'une chanteuse,/catalog/10106794,__ Couder,1888,France
20091,Opera,Loge nr 7,/catalog/10114487,Viktor Holländer,1916,Germany
20092,Opera,Den Logerende (The Lodgers),/catalog/10116805,Friedrich Ludwig Aemilius Kunzen,1804,Denmark
20093,Opera,Logierbesuch,/catalog/10123919,Otto Petersen,1919,Germany
20094,Opera,Lohagos Lili (Captain Lily),/catalog/10127363,Theofrastos Sakellarides,1929,Greece
20095,Opera,"Lohengelb, oder Die Jungfrau von Dragant",/catalog/10130349,Franz von Suppé,1870,Austria
20096,Opera,Lohengrin,/catalog/10128685,Salvatore Sciarrino,1983,Italy
20097,Opera,Lohengrin,/catalog/10132405,Richard Wagner,1850,Germany
20098,Opera,La loi du pal,/catalog/10105405,Édouard Cazaneuve,1891,France
20099,Opera,La loi jaune,/catalog/10130974,Pauline Thys,1887,Belgium
20100,Opera,Loin du bruit,/catalog/10102532,Paul Bernard,1859,France
20101,Opera,"Les loix et les rois, ou Le bonheur des peuples",/catalog/10123266,Guillaume-Alexis Paris,1793,Belgium
20102,Opera,"Loizerolles, ou L'héroïsme paternel",/catalog/10115114,Louis-Emmanuel Jadin,1795,France
20103,Opera,Lola,/catalog/10122133,Ludolf Nielsen,1920,
20104,Opera,Lola,/catalog/10132957,Eugène Willent-Bordogni,1889,France
20105,Opera,Lola la piconera,/catalog/19961577,Conrado del Campo,1950,Spain
20106,Opera,Lola mou lefki,/catalog/10127364,Theofrastos Sakellarides,1930,Greece
20107,Opera,Lola rennt,/catalog/19961578,Ludger Vollmer,2013,Germany
20108,Opera,La Lola se va a los puertos,/catalog/10101928,Ángel Barrios,1955,Spain
20109,Opera,"Lola, the Belle of Baccurato",/catalog/10122649,Antonio Orsini (1),1881,United Kingdom
20110,Opera,Lolita,/catalog/10120753,Henri Miró,1928,Canada
20111,Opera,Lolita,/catalog/10129016,Rodion Konstantinovich Shchedrin,1994,Sweden
20112,Opera,Lolitas brinumputns (Lolita's Wonderbird),/catalog/10115607,Jānis Kalniņš,1934,Latvia
20113,Opera,Lolo Ferrari,/catalog/19961579,Michel Fourgon,2013,France
20114,Opera,"Lolo, or The End of the World",/catalog/10112153,James Mackey Glover,1900,United Kingdom
20115,Opera,Lolotte,/catalog/10112571,Bruno Granichstädten,1910,Austria
20116,Opera,Lolotte,/catalog/10130129,Oscar Straus,1903,Czech Republic
20117,Opera,Lolotte et Fanfan,/catalog/10108340,__ Dubarrois,1803,France
20118,Opera,I lombardi alla prima crociata,/catalog/10131872,Giuseppe Verdi,1843,Italy
20119,Opera,Die lombardische Schule,/catalog/10115500,Leo Kahler,1921,Germany
20120,Opera,"Léona, ou Le parisien en Corse",/catalog/10124331,Auguste Pilati,1836,France
20121,Opera,"Léonce, ou Le fils adoptif",/catalog/10115022,Nicolas Isouard,1805,France
20122,Opera,The London 'Prentice,/catalog/10107275,William De Fesch,1754,United Kingdom
20123,Opera,The Long Christmas Dinner (Das lange Weihnachtsmahl),/catalog/10114331,Paul Hindemith,1961,Germany
20124,Opera,The Long Odds,/catalog/10107750,Charles Dibdin,1783,United Kingdom
20125,Opera,Long Story Short,/catalog/20100400,Neil Martin,2016,United States
20126,Opera,The Long Walk,/catalog/20100069,Jeremy Beck,2015,United States
20127,Opera,The Long Way (Ellen),/catalog/10132925,Alec Wilder,1955,United States
20128,Opera,"Léonidas, ou La cruauté mentale",/catalog/10133069,Pierre Wissmer,1958,France
20129,Opera,Léonore des Médicis,/catalog/10100215,Salvatore Agnelli,1855,France
20130,Opera,Léonore et Félix,/catalog/10102388,François Benoist,1821,France
20131,Opera,"Léonore, ou L'amour conjugal",/catalog/10111300,Pierre Gaveaux,1798,France
20132,Opera,"Léonore, ou L'heureuse épreuve",/catalog/10105563,Stanislas Champein,1781,France
20133,Opera,"Léon, ou Le château de Monténéro",/catalog/10107006,Nicolas-Marie Dalayrac,1798,France
20134,Opera,Lontananze vicino a noi,/catalog/19961580,Giulio Castagnoli,1996,Italy
20135,Opera,Léontine et Fonrose,/catalog/10123458,Jean-Englebert Pauwels,1804,Belgium
20136,Opera,Look and Long,/catalog/10128630,Marvin Schwartz,1971,United States
20137,Opera,Look ere you Leap,/catalog/10114601,James Hook,1792,United Kingdom
20138,Opera,Looking Glass Lake,/catalog/19961582,Leslie Ball,2009,United States
20139,Opera,Look! No Hands!,/catalog/19961581,Errollyn Wallen,1996,United Kingdom
20140,Opera,"Loose, Wet, Perforated",/catalog/20100118,Nicholas P. Vines,2011,United States
20141,Opera,Lopez de Vega,/catalog/10127919,Giuseppe Scappa,1816,Italy
20142,Opera,"Loranga, Masarin och Dartanjang",/catalog/19961583,Carl Unander-Scharin,2006,Sweden
20143,Opera,Lorbeer und Bettelstab,/catalog/10132785,Karl Friedrich Weitzmann,1836,Estonia
20144,Opera,Lord Arthur Savile's Crime,/catalog/10104494,Geoffrey Bush,1972,United Kingdom
20145,Opera,Lord Bateman,/catalog/10129455,Edward Solomon,1882,United Kingdom
20146,Opera,Lord Byron,/catalog/19961584,Agustí Charles,2011,Germany
20147,Opera,Lord Byron,/catalog/10111770,Luigi Stefano Giarda,1910,Chile
20148,Opera,Lord Byron,/catalog/10130938,Virgil Thomson,1972,United States
20149,Opera,Lord Byron's Love Letter,/catalog/10101754,Raffaelo de Banfield,1955,United States
20150,Opera,Lordens rock,/catalog/10107105,Johan Isidor Dannström,1861,Sweden
20151,Opera,Le lord et son jockey,/catalog/10117558,__ Leblanc,1788,France
20152,Opera,Lord Incognito,/catalog/10110563,Hans Friedel,1919,Germany
20153,Opera,Lord Inferno (L'ipocrita felice),/catalog/10111661,Giorgio Federico Ghedini,1952,Italy
20154,Opera,Lord Jim,/catalog/10131473,Romuald Twardowski,1976,Poland
20155,Opera,The Lord of the Isles,/catalog/10126444,George Rodwell,1834,United Kingdom
20156,Opera,The Lord of the Manor,/catalog/10115050,William Jackson,1780,United Kingdom
20157,Opera,Lord Piccolo,/catalog/10102436,Henrik Berény,1910,Austria
20158,Opera,The Lord's Masque,/catalog/10105265,Niccolò Castiglioni,1981,Italy
20159,Opera,Lord Spleen,/catalog/10118485,Mark Lothar,1930,Germany
20160,Opera,Le lord supposé,/catalog/10105641,Nicolas-Joseph Chartrain,1776,France
20161,Opera,Lord und Sennerin,/catalog/10128356,Jakob Eduard Schmölzer,1865,Austria
20162,Opera,Die Lore am Tore,/catalog/10112540,Karl Grandauer,1918,Germany
20163,Opera,Loreley,/catalog/10101949,Johan Bartholdy,1887,Denmark
20164,Opera,Die Loreley,/catalog/10104228,Max Bruch,1863,Germany
20165,Opera,Loreley,/catalog/10109713,Otto Fiebach,1890,Poland
20166,Opera,Loreley,/catalog/10116390,Friedrich von Kornatzky,1852,Germany
20167,Opera,Loreley,/catalog/10116942,Ignaz Lachner,1846,Germany
20168,Opera,Loreley,/catalog/10120827,Adolf Mohr,1884,Poland
20169,Opera,Loreley,/catalog/10121811,Emil Naumann,1889,Germany
20170,Opera,Die Loreley,/catalog/10122854,Fredrik Pacius,1887,Finland
20171,Opera,Loreley,/catalog/10129501,Hans Sommer,1891,Germany
20172,Opera,"Loreley, die Nymphe des Rheins",/catalog/10113897,Gustav Adolph Heinze,1846,Poland
20173,Opera,Loreley die Rheinnixe,/catalog/10128308,Gustav Schmidt,1851,Germany
20174,Opera,La Lorenese,/catalog/10107052,Luigi Dall'Argine,1904,Italy
20175,Opera,Lorenza,/catalog/10119620,Edoardo Mascheroni,1901,Italy
20176,Opera,Lorenzaccio,/catalog/10104255,Colin Brumby,1986,Australia
20177,Opera,Lorenzaccio,/catalog/10104512,Sylvano Bussotti,1972,Italy
20178,Opera,Lorenzaccio,/catalog/10121203,Ernest Moret,1920,France
20179,Opera,Lorenzino,/catalog/10117268,Paolo Lanzini,1888,Italy
20180,Opera,Lorenzino de' Medici,/catalog/10119317,Romualdo Marenco,1874,Italy
20181,Opera,Lorenzino de' Medici,/catalog/10122816,Giovanni Pacini,1845,Italy
20182,Opera,Lorenzo Murano,/catalog/10125007,Édouard Potjès,1912,Belgium
20183,Opera,Lorenzo Soderini,/catalog/10105462,Alessandro Cenci-Bolognetti,1867,Italy
20184,Opera,Lorenz und Suschen,/catalog/10128102,Benedikt Schack,1788,Germany
20185,Opera,Loretta l'Indovina,/catalog/10127001,Francesco Ruggi (2),1866,Italy
20186,Opera,"Loretta, or A Tale of Seville",/catalog/10117493,Louis Henry Lavenu,1846,United Kingdom
20187,Opera,Lorhelia,/catalog/10109207,Stanislao Falchi,1878,Italy
20188,Opera,'s Lorle,/catalog/10110127,Alban Foerster,1891,Germany
20189,Opera,Lorraine,/catalog/10107467,Rudolf Dellinger,1886,Germany
20190,Opera,The Losers,/catalog/10109271,Harold Farberman,1971,United States
20191,Opera,The Loser,/catalog/20100119,David Lang,2016,United States
20192,Opera,Loss of Eden,/catalog/19961589,Cary John Franklin,2002,United States
20193,Opera,The Lost Child,/catalog/10126122,Godfrey Ridout,1975,Canada
20194,Opera,Lost Childhood,/catalog/19961590,Janice Hamer,2005,United States
20195,Opera,The Lost Dauphin,/catalog/19962633,Gordon Parmentier,2000,United States
20196,Opera,Lost Hearts,/catalog/10108818,Brian Elias,1967,United Kingdom
20197,Opera,Lost Highway,/catalog/19961591,Olga Neuwirth,2003,Austria
20198,Opera,Lost in the Stars,/catalog/10132678,Kurt Weill,1949,United States
20199,Opera,Lost in Thought,/catalog/20100292,Rolf Hind,2015,United Kingdom
20200,Opera,Lost Objects,/catalog/19961592,Michael Gordon,2001,Germany
20201,Opera,Lot,/catalog/20100379,Giorgio Battistelli,2017,Germany
20202,Opera,Lotario,/catalog/10113493,George Frideric Handel,1729,United Kingdom
20203,Opera,Loteria (The Lottery),/catalog/10120937,Stanisław Moniuszko,1843,Belarus
20204,Opera,La loterie d'amour,/catalog/10102134,Franz Ignaz Beck,1789,France
20205,Opera,La lotta de duje vastase de vasce Puorto,/catalog/10103985,Antonio Brancaccio,1845,Italy
20206,Opera,Lottchen am Hofe,/catalog/10114306,Johann Adam Hiller,1767,Germany
20207,Opera,La lotteria di Vienna,/catalog/10109889,Vincenzo Fioravanti,1843,Italy
20208,Opera,The Lotus Tree,/catalog/10125183,William Prunty,1960,United States
20209,Opera,La loucuras de Rapaz,/catalog/10111335,Francisco de Freitas Gazul,1869,Portugal
20210,Opera,Louis de Male,/catalog/10123598,Auguste Peellaert,1838,Belgium
20211,Opera,Louise,/catalog/10102319,Friedrich Ludwig Benda,1791,Russia
20212,Opera,Louise,/catalog/10105627,Gustave Charpentier,1900,France
20213,Opera,Louise de Charolais,/catalog/10106886,Jean Baptiste de Croze-Magnon,1854,France
20214,Opera,"Louise, ou La malade par amour",/catalog/10129421,Jean-Pierre Solié,1804,France
20215,Opera,"Louise, ou La réconciliation",/catalog/10104822,Julie Candeille,1808,France
